priority,classification,listing_id,listing_uuid,sku,product_id,status,quantity,mismatches,queue_items,title,frontend_url
P3,sku_spec_mismatch,6709296,faf65d2b-565a-4aed-bd8c-42439bce9243,MBP.A2251.I7.16GB.512GB.Grey.VERY_GOOD,3a6f21f8-3aae-41de-8718-58c788932962,Offline,0,storage:512GB,,MacBook Pro Retina 13-inch (2020) - Core i7 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i7-16gb-ssd-512-qwerty-english-us/3a6f21f8-3aae-41de-8718-58c788932962?l=12
P3,sku_spec_mismatch,6709295,68fbfc01-ec05-4531-9213-c067b8e6b6ca,MBA.A2179.I3.8GB.128GB.Silver.VERY_GOOD,c6b590bf-7c92-43d3-b560-fbba9a6e1c55,Offline,0,storage:128GB,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 128 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-128-qwerty-english-us/c6b590bf-7c92-43d3-b560-fbba9a6e1c55?l=12
P3,sku_spec_mismatch,6709292,d3b1fb9e-0b3d-4793-8cb7-3ecc0cab7650,MBP.A2251.I5.16GB.512GB.Grey.VERY_GOOD,062591f8-62ae-4d72-be43-6417a63ad900,Offline,0,storage:512GB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-512-gb-qwerty/062591f8-62ae-4d72-be43-6417a63ad900?l=12
P3,sku_spec_mismatch,6709286,5612bceb-6041-42d3-966e-861518ba170c,MBP.A2251.I7.8GB.256GB.Grey.GOOD,5ae7aaa7-1977-4eec-bc47-57ad28316a76,Offline,0,storage:256GB,,MacBook Pro Retina 13-inch (2020) - Core i7 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i7-8gb-ssd-256-qwerty-english-us/5ae7aaa7-1977-4eec-bc47-57ad28316a76?l=12
P3,sku_spec_mismatch,6709284,e2fef110-1d1b-4fa3-a281-c1376b6f522e,MBP.A2251.I5.16GB.1TB.Grey.GOOD,a783b5c6-b1b8-4e44-bd23-49b8ee41c098,Offline,0,storage:1TB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 1000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-1-tb-qwerty-english-us/a783b5c6-b1b8-4e44-bd23-49b8ee41c098?l=12
P3,sku_spec_mismatch,6709283,feff81df-9e60-4543-b67d-7fb0c7ea1a7c,MBA.A2179.I3.8GB.512GB.Grey.GOOD,defdf354-2287-4d17-ad0e-26b4b8955427,Offline,0,storage:512GB,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-512-gb-qwerty/defdf354-2287-4d17-ad0e-26b4b8955427?l=12
P3,sku_spec_mismatch,6709281,5f44a8b6-37a1-44a1-bfc0-b9cb78b19f2f,MBP.A2251.I5.8GB.1TB.Grey.GOOD,1e646c25-5397-4ff3-9301-1c9adc23e752,Offline,0,storage:1TB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 8GB SSD 1000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-8gb-ssd-1-tb-qwerty/1e646c25-5397-4ff3-9301-1c9adc23e752?l=12
P3,sku_spec_mismatch,6709280,30b1c1fb-afb1-422e-8409-3ef23734013a,MBA.A2179.I7.8GB.256GB.Grey.GOOD,03773c6d-1e47-4eeb-acda-ace9e100b42e,Offline,0,storage:256GB,,MacBook Air Retina 13-inch (2020) - Core i7 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i5-8gb-ssd-256-gb-qwerty/03773c6d-1e47-4eeb-acda-ace9e100b42e?l=12
P3,sku_spec_mismatch,6709271,0d490e81-d101-4cc8-be23-88eb978569ab,MBP.A2251.I5.16GB.512GB.Silver.GOOD,5574d8f3-9e4c-4621-b5ef-28ffab54e872,Offline,0,storage:512GB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-512-gb-qwerty-english-us/5574d8f3-9e4c-4621-b5ef-28ffab54e872?l=12
P3,sku_spec_mismatch,6709268,19d23c68-ad7f-4174-8407-da9546f90def,MBP.A2251.I7.16GB.512GB.Grey.GOOD,3a6f21f8-3aae-41de-8718-58c788932962,Offline,0,storage:512GB,,MacBook Pro Retina 13-inch (2020) - Core i7 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i7-16gb-ssd-512-qwerty-english-us/3a6f21f8-3aae-41de-8718-58c788932962?l=12
P3,sku_spec_mismatch,6709258,fac9cee5-b671-4037-a2cf-766803f84fac,MBP.A2251.I7.8GB.256GB.Grey.FAIR,5ae7aaa7-1977-4eec-bc47-57ad28316a76,Offline,0,storage:256GB,,MacBook Pro Retina 13-inch (2020) - Core i7 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i7-8gb-ssd-256-qwerty-english-us/5ae7aaa7-1977-4eec-bc47-57ad28316a76?l=12
P3,sku_spec_mismatch,6709257,1b40b27d-ab65-40be-ad1b-1a7a62e558de,MBP.A2251.I5.16GB.256GB.Grey.FAIR,ca1194d7-0fe3-4938-8922-fd3c458165ee,Offline,0,storage:256GB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-256-gb-qwerty/ca1194d7-0fe3-4938-8922-fd3c458165ee?l=12
P3,sku_spec_mismatch,6709253,c43b0688-1974-4755-a53a-e3654e25b4d3,MBP.A2251.I5.8GB.512GB.Grey.FAIR,29d6eb19-0867-42d6-9d9c-f579d5d118d1,Offline,0,storage:512GB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-8gb-ssd-512-gb-qwerty-english-us/29d6eb19-0867-42d6-9d9c-f579d5d118d1?l=12
P3,sku_spec_mismatch,6709250,a113aa88-81d8-46db-b6c3-60843be201f6,MBP.A2251.I7.32GB.2TB.Grey.FAIR,0813a2a6-fd00-4d5f-8ad0-d51aea5715f4,Offline,0,storage:2TB,,MacBook Pro Retina 13-inch (2020) - Core i7 - 32GB SSD 2000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i7-32gb-ssd-2-tb-qwerty/0813a2a6-fd00-4d5f-8ad0-d51aea5715f4?l=12
P3,sku_spec_mismatch,6709242,c4450d8f-ba85-408c-98b3-6bf9564632ed,MBA.A2179.I3.8GB.128GB.Silver.FAIR,c6b590bf-7c92-43d3-b560-fbba9a6e1c55,Offline,0,storage:128GB,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 128 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-128-qwerty-english-us/c6b590bf-7c92-43d3-b560-fbba9a6e1c55?l=12
P3,sku_spec_mismatch,6675437,5486bfc7-fde9-4e9d-9623-034ac066e152,MBA.A2681.M2.10C.8GB.512GB.Grey.Excellent,cea79c0e-61f7-4d42-bfd1-6ed7f0199e3b,Offline,0,gpu:10C; storage:512GB; grade:Excellent,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty/cea79c0e-61f7-4d42-bfd1-6ed7f0199e3b?l=12
P3,sku_spec_mismatch,6675394,d4165dba-1dca-4379-b452-1c9bc23b1680,MBP.A2442.M1PRO.8C.14C.16GB.512GB.Silver.Excellent,06adb5b3-3dbd-4a84-aa94-ea328c464357,Offline,0,grade:Silver,,MacBook Pro 14-inch (2021) - Apple M1 Pro 8-core and 14-core GPU - 16GB RAM - SSD 1000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-14-inch-with-m1-pro-8-core-and-14-core-gpu-16gb-ram-ssd-1tb-qwerty-english-uk/06adb5b3-3dbd-4a84-aa94-ea328c464357?l=12
P3,sku_spec_mismatch,6675382,2154ef9c-2287-4cc6-929c-392e9d8b6906,MBP.A2991.M3PRO.36GB.1TB.Black.Excellent,bb65708b-a0c7-4570-81ee-39b2737f90ee,Offline,0,ram:36GB; storage:1TB; grade:Excellent,,MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 18GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m3-pro-12-core-and-18-core-gpu-18gb-ram-ssd-512gb-qwerty-english/bb65708b-a0c7-4570-81ee-39b2737f90ee?l=12
P3,sku_spec_mismatch,6675190,fdd0eb47-dc39-4076-ad5d-65706b9e2ac3,MBA.A2179.I5.8GB.512GB.Gold.Fair,a95cf4ab-f96a-4dec-bbf7-7e8f5751d3cd,Disabled,0,storage:512GB; grade:Fair,,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i5-8gb-ssd-256-gb-qwerty/a95cf4ab-f96a-4dec-bbf7-7e8f5751d3cd?l=12
P3,sku_spec_mismatch,6675189,6b6acfc9-022e-4856-b86b-7ee854bd2c00,MBP.A2442.M1PRO.16GB.512GB.Silver.Excellent,64a08696-8c1b-4268-8877-b54703bc146d,Disabled,0,storage:512GB; grade:Excellent,,MacBook Pro 14-inch (2021) - Apple M1 Pro 10-core and 16-core GPU - 16GB RAM - SSD 1000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-14-inch-with-m1-pro-10-core-and-16-core-gpu-16gb-ram-ssd-1tb-qwerty-english-uk/64a08696-8c1b-4268-8877-b54703bc146d?l=12
P3,sku_spec_mismatch,6675073,40955658-ac81-4073-81dd-99cd8e63c555,MBP.A2991.M3PRO.12C.18C.36GB.1TB.Black.Excellent,a8aab55f-4401-42cf-a3cc-846910b19f8d,Disabled,0,grade:Black,,MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 36GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m3-pro-12-core-and-18-core-gpu-36gb-ram-ssd-512gb-qwerty-english/a8aab55f-4401-42cf-a3cc-846910b19f8d?l=12
P3,sku_spec_mismatch,6675055,75cb77f1-e524-4e34-8001-bb4591ae245c,MBP.A2991.M3PRO.12C.18C.18GB.512GB.Black.Fair,bb65708b-a0c7-4570-81ee-39b2737f90ee,Disabled,0,grade:Black,,MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 18GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m3-pro-12-core-and-18-core-gpu-18gb-ram-ssd-512gb-qwerty-english/bb65708b-a0c7-4570-81ee-39b2737f90ee?l=12
P3,sku_spec_mismatch,6624440,e8a70c53-24ae-435f-8c06-ef00a882e1d1,MBA.A2681.M2.8GB.512GB.Starlight.Fair,247a7a06-b392-4845-8833-a3df28108b6a,Offline,0,storage:512GB,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty/247a7a06-b392-4845-8833-a3df28108b6a?l=12
P3,sku_spec_mismatch,6623989,495da804-8f3d-4a70-b1ab-4f3bef17d55a,MBA.A2681.M2.16GB.256GB.Grey.Excellent,4f09f6c4-b547-458d-8304-6c061c14add7,Offline,0,grade:Excellent,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 16GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-16gb-ram-ssd-256gb-qwerty/4f09f6c4-b547-458d-8304-6c061c14add7?l=12
P3,sku_spec_mismatch,6595623,deae915c-94bf-4531-a4e5-a55e3cbf7bc3,MBP.A2442.M1PRO.10C.16C.16GB.2TB.Silver.Good,dee869d6-d9cb-4b4c-9ce6-ed8bec59e484,Offline,0,grade:Silver,,MacBook Pro 14-inch (2021) - Apple M1 Pro 10-core and 16-core GPU - 16GB RAM - SSD 2000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-14-inch-with-m1-pro-10-core-and-16-core-gpu-16gb-ram-ssd-2tb-qwerty-english-us/dee869d6-d9cb-4b4c-9ce6-ed8bec59e484?l=12
P3,sku_spec_mismatch,6577952,3f423686-df4e-4abf-9b05-03dacfaa1103,MBA.Intel.i3.8GB.256GB.Grey.Fair,9bb8f64a-7bd9-4087-b3ca-3fa978655da6,Offline,0,storage:256GB,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-256-gb-qwerty/9bb8f64a-7bd9-4087-b3ca-3fa978655da6?l=12
P3,sku_spec_mismatch,6573806,50200375-42c9-4c61-a12f-97dd5fa234d2,MBP.A2485.M1PRO.10C.16C.32GB.1TB.Grey.Good,fd952460-3579-4891-9d9a-e4302041000c,Offline,0,grade:Grey,,MacBook Pro 16-inch (2021) - Apple M1 Pro 10-core and 16-core GPU - 32GB RAM - SSD 1000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-16-inch-with-m1-pro-10-core-and-16-core-gpu-32gb-ram-ssd-1tb-qwerty-english-us/fd952460-3579-4891-9d9a-e4302041000c?l=12
P3,sku_spec_mismatch,6569964,db6e4056-999c-4d08-816d-97e5cc9f5900,MBA.A3113.M3.10C.10G.16GB.512GB.Grey.Good.test1,c232810f-b82a-4d78-814d-069317c7d0ce,Offline,0,chip:M3; ram:10G; storage:16GB; grade:Grey,,MacBook Air 15-inch (2023) - Apple M2 8-core and 10-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-153-inch-2023-m2-8-core-and-10-core-gpu-8gb-ram-ssd-256gb-qwerty-english/c232810f-b82a-4d78-814d-069317c7d0ce?l=12
P3,sku_spec_mismatch,6569533,a4b3c952-4f96-46ba-8863-4630f7f10747,MBA.A3113.M3.10C.10G.16GB.512GB.Grey.Good,c232810f-b82a-4d78-814d-069317c7d0ce,Offline,0,chip:M3; ram:10G; storage:16GB; grade:Grey,,MacBook Air 15-inch (2023) - Apple M2 8-core and 10-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-153-inch-2023-m2-8-core-and-10-core-gpu-8gb-ram-ssd-256gb-qwerty-english/c232810f-b82a-4d78-814d-069317c7d0ce?l=12
P3,sku_spec_mismatch,6569532,10e750cf-9b79-4673-ab7f-84a467a4cd2b,MBP.A2442.M1PRO.10C.16C.16GB.512GB.Silver.Fair,971d112f-19a2-434b-982a-e393399d9fd9,Offline,0,chip:M1PRO; grade:Silver,,MacBook Pro 14-inch (2023) - Apple M2 Pro 10-core and 16-core GPU - 16GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2022-m2-pro-10-core-and-16-core-gpu-16gb-ram-ssd-512gb-qwerty-english/971d112f-19a2-434b-982a-e393399d9fd9?l=12
P3,sku_spec_mismatch,6569531,83ba0fee-463b-4480-b05d-71de5cdde3e9,MBP.A2992.M3PRO.12C.18C.18GB.512GB.Silver.Good,971d112f-19a2-434b-982a-e393399d9fd9,Offline,0,chip:M3PRO; gpu:12C; ram:18C; storage:18GB; grade:Silver,,MacBook Pro 14-inch (2023) - Apple M2 Pro 10-core and 16-core GPU - 16GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2022-m2-pro-10-core-and-16-core-gpu-16gb-ram-ssd-512gb-qwerty-english/971d112f-19a2-434b-982a-e393399d9fd9?l=12
P3,sku_spec_mismatch,6569337,775553e9-4395-4c08-a3aa-27f2c34572fc,MBP.A2779.M2PRO.12C.19C.16GB.512GB.Grey.Fair,971d112f-19a2-434b-982a-e393399d9fd9,Offline,0,gpu:12C; ram:19C; grade:Grey,,MacBook Pro 14-inch (2023) - Apple M2 Pro 10-core and 16-core GPU - 16GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2022-m2-pro-10-core-and-16-core-gpu-16gb-ram-ssd-512gb-qwerty-english/971d112f-19a2-434b-982a-e393399d9fd9?l=12
P3,sku_spec_mismatch,6550192,143393bf-6d90-4c47-ac67-ec375495236e,MBP.A2251.i5.16GB.1TB.Grey.Fair,a783b5c6-b1b8-4e44-bd23-49b8ee41c098,Offline,0,storage:1TB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 1000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-1-tb-qwerty-english-us/a783b5c6-b1b8-4e44-bd23-49b8ee41c098?l=12
P3,sku_spec_mismatch,6549862,8bc94461-4927-4c95-b868-8c27850be9a0,MBA.A2941.8C.10G.8GB.256GB.Grey.Good,c232810f-b82a-4d78-814d-069317c7d0ce,Offline,0,ram:10G; grade:Grey,,MacBook Air 15-inch (2023) - Apple M2 8-core and 10-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-153-inch-2023-m2-8-core-and-10-core-gpu-8gb-ram-ssd-256gb-qwerty-english/c232810f-b82a-4d78-814d-069317c7d0ce?l=12
P3,sku_spec_mismatch,6547516,bc2f688e-b7c8-4112-a33b-3a924015b05b,MBP.A2338.16GB.2TB.Grey.Fair,5fde1f26-6e40-4785-8477-552bea73dcbe,Offline,0,storage:Grey,,MacBook Pro 13-inch (2022) - Apple M2 8-core and 10-core GPU - 16GB RAM - SSD 2000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-13-inch-2022-m2-8-core-and-10-core-gpu-16gb-ram-ssd-2000gb-qwerty/5fde1f26-6e40-4785-8477-552bea73dcbe?l=12
P3,sku_spec_mismatch,6530024,f9e55d19-548a-4d2f-943d-a17da611d5e1,MBP.A2485.10C.32G.64GB.1TB.Grey.Fair,ae31be9d-795f-41d9-913f-91dc7e10bab3,Offline,0,ram:32G; grade:Grey,,MacBook Pro 16-inch (2021) - Apple M1 Max 10-core and 32-core GPU - 64GB RAM - SSD 1000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-16-inch-with-m1-max-10-core-and-32-core-gpu-64gb-ram-ssd-1tb-qwerty-english-uk/ae31be9d-795f-41d9-913f-91dc7e10bab3?l=12
P3,sku_spec_mismatch,6523409,8a161ae8-babf-4b31-a29c-821c3f2591af,MBP.A2485.10C.16G.32GB.1TB.Grey.Good,7cb19749-13a9-4cb4-9ee3-191e9961cf68,Offline,0,ram:16G; grade:Grey,,MacBook Pro 16-inch (2021) - Apple M1 Max 10-core and 32-core GPU - 32GB RAM - SSD 1000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-16-inch-with-m1-max-10-core-and-32-core-gpu-32gb-ram-ssd-1tb-qwerty-english-us/7cb19749-13a9-4cb4-9ee3-191e9961cf68?l=12
P3,sku_spec_mismatch,6522081,32ea9cec-03b8-46c8-aa22-d33ecc1ae4cf,MBP.A2338.M2.8GB.512GB.Grey.Fair,30c2c24c-be74-409d-8bec-50e9b9bf421a,Disabled,0,chip:M2,,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 8GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2020-13-inch-with-m1-8-core-and-8-core-gpu-8gb-ram-ssd-512gb-qwerty-english-us/30c2c24c-be74-409d-8bec-50e9b9bf421a?l=12
P3,sku_spec_mismatch,6505345,e9f12a63-0298-4c50-9a75-ab3196c5121f,MBA.A3240.16GB.256GB.10C.8C.SkyBlue.VGood,084d0a9b-7afe-46d5-88b8-9906ab5af155,Offline,0,grade:SkyBlue,,MacBook Air 13-inch (2025) - Apple M4 10-core and 8-core GPU - 16GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2025-m4-10-core-and-8-core-gpu-16gb-ram-ssd-256gb-qwerty-english/084d0a9b-7afe-46d5-88b8-9906ab5af155?l=12
P3,sku_spec_mismatch,6505341,4c808024-6bff-4102-9f61-129b00850e68,MBP.A2289.i5.8GB.1TB.Grey.Fair,1e646c25-5397-4ff3-9301-1c9adc23e752,Offline,0,storage:1TB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 8GB SSD 1000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-8gb-ssd-1-tb-qwerty/1e646c25-5397-4ff3-9301-1c9adc23e752?l=12
P3,sku_spec_mismatch,6503049,ace7f27e-8a71-4166-879d-af4af99dbf87,MBA.A3240.16GB.256GB.10C.8C.Starlight.VGood,10dbad0a-67d8-40a2-ad49-6e2a660107b4,Offline,0,grade:Starlight,,MacBook Air 13-inch (2025) - Apple M4 10-core and 8-core GPU - 16GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2025-m4-10-core-and-8-core-gpu-16gb-ram-ssd-256gb-qwerty-english/10dbad0a-67d8-40a2-ad49-6e2a660107b4?l=12
P3,sku_spec_mismatch,6466102,1ac86189-2385-4d33-b05a-de9d46d72355,MBP.A2779.16GB.512GB.Silver.Fair,971d112f-19a2-434b-982a-e393399d9fd9,Offline,0,storage:Silver,,MacBook Pro 14-inch (2023) - Apple M2 Pro 10-core and 16-core GPU - 16GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2022-m2-pro-10-core-and-16-core-gpu-16gb-ram-ssd-512gb-qwerty-english/971d112f-19a2-434b-982a-e393399d9fd9?l=12
P3,sku_spec_mismatch,6466037,ca9d7e3d-c34a-489c-96d5-bd2c1f15b71f,MBP.A2918.8GB.1TB.Grey.Fair,d127981d-6d36-4574-b56d-8dae62077f4a,Offline,0,storage:Grey,,MacBook Pro 14-inch (2023) - Apple M3 8-core and 10-core GPU - 8GB RAM - SSD 1000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2023-m3-8-core-and-10-core-gpu-8gb-ram-ssd-1000gb-qwerty-english/d127981d-6d36-4574-b56d-8dae62077f4a?l=12
P3,sku_spec_mismatch,6462691,b525b471-ad89-42d8-959d-bdee9bb06e0c,MBA.A2681.16GB.256GB.Grey.Good,8a29a667-0322-4b5d-8bd5-bf1ec3765b41,Offline,0,storage:Grey,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 16GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-16gb-ram-ssd-256gb-qwerty/8a29a667-0322-4b5d-8bd5-bf1ec3765b41?l=12
P3,sku_spec_mismatch,6461991,44ec83c6-28ea-4d96-92f3-6e326dfd984f,MBP.A2779.16GB.512GB.Silver.Good,971d112f-19a2-434b-982a-e393399d9fd9,Disabled,0,storage:Silver,,MacBook Pro 14-inch (2023) - Apple M2 Pro 10-core and 16-core GPU - 16GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2022-m2-pro-10-core-and-16-core-gpu-16gb-ram-ssd-512gb-qwerty-english/971d112f-19a2-434b-982a-e393399d9fd9?l=12
P3,sku_spec_mismatch,6460049,4f7ba3b9-14c7-4e4d-acfc-4412ddb013ea,MBA.A3240.16GB.256GB.10C.8C.Midnight.Good,6d717c9e-40b9-4d36-acb4-1f162c69eeee,Offline,0,grade:Midnight,,MacBook Air 13-inch (2025) - Apple M4 10-core and 8-core GPU - 16GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2025-m4-10-core-and-8-core-gpu-16gb-ram-ssd-256gb-qwerty-english/6d717c9e-40b9-4d36-acb4-1f162c69eeee?l=12
P3,sku_spec_mismatch,6434923,c89cf7f0-7c54-49d2-8e14-c31c7ff2dbee,MBP.A2338.8GB.512GB.Silver.Good,9ef00207-1136-45f4-99c3-ade923986e43,Offline,0,storage:Silver,,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 8GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2020-13-inch-with-m1-8-core-and-8-core-gpu-8gb-ram-ssd-512gb-qwerty-english-uk/9ef00207-1136-45f4-99c3-ade923986e43?l=12
P3,sku_spec_mismatch,6430816,5c7abc09-33fe-4b9b-bf35-e11f27cd1141,MBP.A2918.8GB.512GB.Grey.Fair,66817557-aa53-47aa-b076-0b2f83e866c3,Offline,0,storage:Grey,,MacBook Pro 14-inch (2023) - Apple M3 8-core and 10-core GPU - 8GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2023-m3-8-core-and-10-core-gpu-8gb-ram-ssd-512gb-qwerty-english/66817557-aa53-47aa-b076-0b2f83e866c3?l=12
P3,sku_spec_mismatch,6428153,364bcab1-b676-4284-abca-0bcf6b46bddb,MBP.A1989.i7.8GB.256GB.Grey.Good,69b8ddd2-452d-4da6-b6a7-c08814f9f3c6,Offline,0,storage:256GB,,MacBook Pro Retina 13-inch (2019) - Core i7 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2019-core-i7-8gb-ssd-256-qwerty-english-us/69b8ddd2-452d-4da6-b6a7-c08814f9f3c6?l=12
P3,sku_spec_mismatch,6391708,376bba19-49ec-4e32-9e50-eade1ae6cf84,MBA.A2681.16GB.512GB.8C.10C.Grey.Good,5848c8eb-d4d5-4420-a62d-68f7dda35878,Offline,0,grade:Grey,,MacBook Air 13-inch (2022) - Apple M2 8-core and 10-core GPU - 16GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-10-core-gpu-16gb-ram-ssd-512gb-qwerty/5848c8eb-d4d5-4420-a62d-68f7dda35878?l=12
