listing_no,status,history_count,export_uuid,export_backmarket_id,export_sku,title,catalog_colour,quantity,status_text,export_grade,reasons
6355474,vetted_exact,1,2e0861d0-a787-4034-9f77-cab773b66dcb,626770,MBP.A2338.8C.10G.16GB.512GB.Grey.VGood,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,Space Gray,0,Offline,EXCELLENT,
6317265,vetted_exact,1,c7e1b286-aaa2-4139-ab20-4aed884ee871,761566,MBA.A2681.8GB.512GB.Midnight.Fair,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 512GB - QWERTY - English,Midnight,0,Offline,FAIR,
6290951,vetted_exact,2,0dfd2e16-45be-4594-afaa-ee5a19662985,871170,MBP.A2338.M1.8GB.256GB.Silver.VGood,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 8GB RAM - SSD 256GB - QWERTY - English,Silver,0,Offline,EXCELLENT,
6275377,vetted_exact,3,c7e1b286-aaa2-4139-ab20-4aed884ee871,761566,MBA.A2681.8C.8C.8GB.512GB.Midnight.Good,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 512GB - QWERTY - English,Midnight,0,Offline,GOOD,
6272172,vetted_exact,1,1fb9d5b7-e237-4712-8613-7655ab2654b6,545412,MBP.M1A2338.16GB.256GB.Silver.Fair,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 16GB RAM - SSD 256GB - QWERTY - English,Silver,0,Offline,FAIR,
6268321,vetted_exact,1,7408af3f-40ad-4e74-aff8-d2acca799683,2872244,MBP13.M1A2338.16GB.256GB.Grey.VGood,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 16GB RAM - SSD 256GB - QWERTY - English,Space Gray,0,Offline,EXCELLENT,
6259636,vetted_exact,1,14e25e82-1740-4cf9-9f46-23b1616d315c,1005392,MBP.A2141.i9.5500M.32GB.512GB.Grey.Fair,MacBook Pro Retina 16-inch (2019) - Core i9 - 32GB SSD 512 QWERTY - English,Space Gray,0,Offline,FAIR,
6255699,vetted_exact,2,ea7314c8-11c0-41e1-920d-c52f01b2a1a3,543408,MBP.A2442.10C.24C.64GB.512GB.Grey.Fair,MacBook Pro 14-inch (2021) - Apple M1 Max 10-core and 24-core GPU - 64GB RAM - SSD 512GB - QWERTY - English,Space Gray,0,Offline,FAIR,
6232854,vetted_exact,1,4ba6d96c-566d-4af8-9780-c0567a9c29ca,543548,MBP14.A2442.16GB.1TB.Grey.Fair,MacBook Pro 14-inch (2021) - Apple M1 Pro 10-core and 16-core GPU - 16GB RAM - SSD 1000GB - QWERTY - English,Space Gray,0,Offline,FAIR,
6231231,vetted_exact,2,2e0861d0-a787-4034-9f77-cab773b66dcb,626770,MBP13.M1A2338.16GB.512GB.Grey.Fair,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,Space Gray,0,Offline,FAIR,
6221056,vetted_exact,1,b8f27582-8d02-4fee-b4c2-8f6233d0da29,545432,MBA.A2337.7C.16GB.512GB.Grey.Good,MacBook Air 13-inch (2020) - Apple M1 8-core and 7-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,Space Gray,0,Offline,GOOD,
6202826,vetted_exact,1,f8974386-598e-4a1a-a798-8d62aa11ec78,369171,MBA.A1932.2019.8GB.256GB.Silver.Fair,MacBook Air Retina 13-inch (2019) - Core i5 - 8GB SSD 256 QWERTY - English,Silver,0,Offline,FAIR,
6183913,vetted_exact,2,9d690128-774c-43fd-9a7c-b57035e1ca88,387276,MBP.A2289.i5.8GB.512GB.Grey.Fair,MacBook Pro Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,Space Gray,0,Offline,FAIR,
6170881,vetted_exact,1,c4829d5f-d893-4a49-ab81-a1fbc9752c2c,545433,MBA.A2337.7C.8GB.512GB.Silver.Fair,MacBook Air 13-inch (2020) - Apple M1 8-core and 7-core GPU - 8GB RAM - SSD 512GB - QWERTY - English,Silver,0,Offline,FAIR,
6154007,vetted_exact,1,03773c6d-1e47-4eeb-acda-ace9e100b42e,558710,MBA.A2179.2020.i7.8gb.256gb.Grey.fair,MacBook Air Retina 13-inch (2020) - Core i7 - 8GB SSD 256 QWERTY - English,Space Gray,0,Offline,FAIR,
6151750,vetted_exact,2,7ec61285-e7f0-47e7-a338-cc55f7ec5a41,543450,MBP16.A2485.16GB.512GB.Grey.Good,MacBook Pro 16-inch (2021) - Apple M1 Pro 10-core and 16-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,Space Gray,0,Offline,GOOD,
6100093,vetted_exact,2,4ba6d96c-566d-4af8-9780-c0567a9c29ca,543548,MBP14.A2442.16GB.1TB.Grey.Good,MacBook Pro 14-inch (2021) - Apple M1 Pro 10-core and 16-core GPU - 16GB RAM - SSD 1000GB - QWERTY - English,Space Gray,0,Offline,GOOD,
6063276,vetted_exact,1,0813a2a6-fd00-4d5f-8ad0-d51aea5715f4,596539,MBP.A2251.i7.32GB.2TB.Grey.Good,MacBook Pro Retina 13-inch (2020) - Core i7 - 32GB SSD 2000 QWERTY - English,Space Gray,0,Offline,GOOD,
6041177,vetted_exact,1,2f8f2850-2755-4acb-81c8-49dd01862233,368265,MBP15.A1990.i7.16GB.256GB.Grey.Good,MacBook Pro Retina 15-inch (2018) - Core i7 - 16GB SSD 256 QWERTY - English,Space Gray,0,Offline,GOOD,
6039590,vetted_exact,3,6c42ad60-b32e-499d-8cc6-03b18e570202,761558,MBA.A2681.8GB.256GB.Silver.Fair,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - QWERTY - English,Silver,0,Offline,FAIR,
6039451,vetted_exact,1,2d7af07a-48ec-4b7b-b742-c0fd999f15bd,545358,MBP.A2338.M1.8GB.1TB.Grey.Fair,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 8GB RAM - SSD 1000GB - QWERTY - English,Space Gray,0,Offline,FAIR,
6039434,vetted_exact,3,ab191cdf-2e76-4701-bb6a-b851d27ef262,503367,MBA.A2179.i5.2020.8GB.512GB.Grey.Fair,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,Space Gray,1,Online,FAIR,
6024010,vetted_exact,6,2e0861d0-a787-4034-9f77-cab773b66dcb,626770,MBP.A2338.M1.16GB.512GB.Grey.Good,MacBook Pro 13-inch (2020) - Apple M1 8-core and 8-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,Space Gray,0,Offline,GOOD,
6015866,vetted_exact,2,47537b25-138d-45ff-b907-84d67b47813b,2866507,MBP.A2251.i5.16GB.512GB.Grey.Fair,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 512 QWERTY - English,Space Gray,0,Offline,FAIR,
5994056,vetted_exact,4,b5ebc79d-0304-41a6-b1ae-d2a487afa11f,545379,MBA.A2337.M1.8GB.256GB.Grey.Good,MacBook Air 13-inch (2020) - Apple M1 8-core and 7-core GPU - 8GB RAM - SSD 256GB - QWERTY - English,Space Gray,0,Offline,GOOD,
5991610,vetted_exact,3,3a6f21f8-3aae-41de-8718-58c788932962,725422,MBP.A2289.i7.16GB.512GB.Grey.Fair,MacBook Pro Retina 13-inch (2020) - Core i7 - 16GB SSD 512 QWERTY - English,Space Gray,0,Offline,FAIR,
5985636,vetted_exact,2,ab6fbe7f-ef87-4843-848d-2e5bac803117,1035903,MBA.A2179.2020.i3.8GB.256GB.Gold.Fair,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 256 QWERTY - English,Gold,0,Offline,FAIR,
5984035,vetted_exact,1,ab191cdf-2e76-4701-bb6a-b851d27ef262,503367,MBA.A2179.i5.2020.8GB.512GB.Grey.VGood,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,Space Gray,0,Offline,EXCELLENT,
